Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
OUB	OUB160616:FM:PS:TS:	Field Msr/Obs	06/16/2016	09:17	1002	Probe/Sensor	HACH CDC401	Salinity			28.1	ppt		8160	HACH			
OUB	OUB160616:SR:WB:	Sample-Routine	06/16/2016	09:17	1002	Water Bottle		Total Nitrogen, mixed forms	as N		63.47	ug/l	Filtered, field	4500-N	APHA			
OUB	OUB160616:SR:WB:	Sample-Routine	06/16/2016	09:17	1002	Water Bottle		Total Phosphorus, mixed forms	as P		16.77	ug/l	Filtered, field	4500-P	APHA			
OUB	OUB160616:SR:WB:	Sample-Routine	06/16/2016	09:17	1002	Water Bottle		Orthophosphate	as P		6.34	ug/l	Filtered, field	365.5	USEPA			
OUB	OUB160616:SR:WB:	Sample-Routine	06/16/2016	09:17	1002	Water Bottle		Silicate			112.01	ug/l	Filtered, field	366	USEPA			
OUB	OUB160616:SR:WB:	Sample-Routine	06/16/2016	09:17	1002	Water Bottle		Nitrate + Nitrite	as N		2.64	ug/l	Filtered, field	353.4	USEPA			
OUB	OUB160616:SR:WB:	Sample-Routine	06/16/2016	09:17	1002	Water Bottle		Ammonium	as N		1.79	ug/l	Filtered, field	350.1	USEPA			
OPB	OPB160616:FM:PS:TS:	Field Msr/Obs	06/16/2016	09:40	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.6	deg C		2550	APHA			
OPB	OPB160616:FM:PS:DO:	Field Msr/Obs	06/16/2016	09:40	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			7.10	mg/l		8157	HACH			
OPB	OPB160616:FM:PS:DO:	Field Msr/Obs	06/16/2016	09:40	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			105.2	%		8157	HACH			
OPB	OPB160616:FM:WB:	Field Msr/Obs	06/16/2016	09:40	1002	Water Bottle	HACH 2100Q	Turbidity			10.71	NTU		180.1	USEPA			
OPB	OPB160616:FM:PS:PH:	Field Msr/Obs	06/16/2016	09:40	1002	Probe/Sensor	HACH PHC101	pH			8.08	None		8156	HACH			
OPB	OPB160616:FM:PS:TS:	Field Msr/Obs	06/16/2016	09:40	1002	Probe/Sensor	HACH CDC401	Salinity			28.0	ppt		8160	HACH			
OPB	OPB160616:SR:WB:	Sample-Routine	06/16/2016	09:40	1002	Water Bottle		Total Nitrogen, mixed forms	as N		66.16	ug/l	Filtered, field	4500-N	APHA			
