Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
RHL	RHL210318:SR:WB:	Sample-Routine	03/18/2021	08:00	1002	Water Bottle		Orthophosphate	as P		9.40	ug/l	Filtered, field	365.5	USEPA			
RHL	RHL210318:SR:WB:	Sample-Routine	03/18/2021	08:00	1002	Water Bottle		Silicate			756.75	ug/l	Filtered, field	366	USEPA			
RHL	RHL210318:SR:WB:	Sample-Routine	03/18/2021	08:00	1002	Water Bottle		Nitrate + Nitrite	as N		17.24	ug/l	Filtered, field	353.4	USEPA			
RHL	RHL210318:SR:WB:	Sample-Routine	03/18/2021	08:00	1002	Water Bottle		Ammonium	as N		0.81	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RON	RON210318:FM:PS:TS:	Field Msr/Obs	03/18/2021	08:40	1002	Probe/Sensor	HACH CDC401	Temperature, water			23.6	deg C		2550	APHA			
RON	RON210318:FM:PS:DO:	Field Msr/Obs	03/18/2021	08:40	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			7.03	mg/l		8157	HACH			
RON	RON210318:FM:PS:DO:	Field Msr/Obs	03/18/2021	08:40	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			100.7	%		8157	HACH			
RON	RON210318:FM:WB:	Field Msr/Obs	03/18/2021	08:40	1002	Water Bottle	HACH 2100Q	Turbidity			1.90	NTU		180.1	USEPA			
RON	RON210318:FM:PS:PH:	Field Msr/Obs	03/18/2021	08:40	1002	Probe/Sensor	HACH PHC101	pH			8.17	None		8156	HACH			
RON	RON210318:FM:PS:TS:	Field Msr/Obs	03/18/2021	08:40	1002	Probe/Sensor	HACH CDC401	Salinity			34.9	ppt		8160	HACH			
RON	RON210318:SR:WB:	Sample-Routine	03/18/2021	08:40	1002	Water Bottle		Total Nitrogen, mixed forms	as N		92.83	ug/l	Filtered, field	4500-N	APHA			
