Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
OCO	OCO210407:SR:WB:	Sample-Routine	04/07/2021	09:33	1002	Water Bottle		Nitrate + Nitrite	as N		5.81	ug/l	Filtered, field	353.4	USEPA			
OCO	OCO210407:SR:WB:	Sample-Routine	04/07/2021	09:33	1002	Water Bottle		Ammonium	as N		1.14	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OPP	OPP210407:FM:PS:TS:	Field Msr/Obs	04/07/2021	09:52	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.2	deg C		2550	APHA			
OPP	OPP210407:FM:PS:DO:	Field Msr/Obs	04/07/2021	09:52	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.95	mg/l		8157	HACH			
OPP	OPP210407:FM:PS:DO:	Field Msr/Obs	04/07/2021	09:52	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			100.8	%		8157	HACH			
OPP	OPP210407:FM:WB:	Field Msr/Obs	04/07/2021	09:52	1002	Water Bottle	HACH 2100Q	Turbidity			2.47	NTU		180.1	USEPA			
OPP	OPP210407:FM:PS:PH:	Field Msr/Obs	04/07/2021	09:52	1002	Probe/Sensor	HACH PHC101	pH			8.20	None		8156	HACH			
OPP	OPP210407:FM:PS:TS:	Field Msr/Obs	04/07/2021	09:52	1002	Probe/Sensor	HACH CDC401	Salinity			34.7	ppt		8160	HACH			
OPP	OPP210407:SR:WB:	Sample-Routine	04/07/2021	09:52	1002	Water Bottle		Total Nitrogen, mixed forms	as N		65.31	ug/l	Filtered, field	4500-N	APHA			
OPP	OPP210407:SR:WB:	Sample-Routine	04/07/2021	09:52	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.19	ug/l	Filtered, field	4500-P	APHA			
OPP	OPP210407:SR:WB:	Sample-Routine	04/07/2021	09:52	1002	Water Bottle		Orthophosphate	as P		5.12	ug/l	Filtered, field	365.5	USEPA			
OPP	OPP210407:SR:WB:	Sample-Routine	04/07/2021	09:52	1002	Water Bottle		Silicate			189.54	ug/l	Filtered, field	366	USEPA			
OPP	OPP210407:SR:WB:	Sample-Routine	04/07/2021	09:52	1002	Water Bottle		Nitrate + Nitrite	as N		3.11	ug/l	Filtered, field	353.4	USEPA			
OPP	OPP210407:SR:WB:	Sample-Routine	04/07/2021	09:52	1002	Water Bottle		Ammonium	as N	Below Method Detection Limit			Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX	Method Detection Level	0.28	ug/l
RHL	RHL210408:FM:PS:TS:	Field Msr/Obs	04/08/2021	08:00	1002	Probe/Sensor	HACH CDC401	Temperature, water			22.7	deg C		2550	APHA			
RHL	RHL210408:FM:PS:DO:	Field Msr/Obs	04/08/2021	08:00	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.81	mg/l		8157	HACH			
RHL	RHL210408:FM:PS:DO:	Field Msr/Obs	04/08/2021	08:00	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			93.3	%		8157	HACH			
RHL	RHL210408:FM:WB:	Field Msr/Obs	04/08/2021	08:00	1002	Water Bottle	HACH 2100Q	Turbidity			47.63	NTU		180.1	USEPA			
RHL	RHL210408:FM:PS:PH:	Field Msr/Obs	04/08/2021	08:00	1002	Probe/Sensor	HACH PHC101	pH			8.12	None		8156	HACH			
RHL	RHL210408:FM:PS:TS:	Field Msr/Obs	04/08/2021	08:00	1002	Probe/Sensor	HACH CDC401	Salinity			29.7	ppt		8160	HACH			
RHL	RHL210408:SR:WB:	Sample-Routine	04/08/2021	08:00	1002	Water Bottle		Total Nitrogen, mixed forms	as N		378.50	ug/l	Filtered, field	4500-N	APHA			
RHL	RHL210408:SR:WB:	Sample-Routine	04/08/2021	08:00	1002	Water Bottle		Total Phosphorus, mixed forms	as P		20.62	ug/l	Filtered, field	4500-P	APHA			
RHL	RHL210408:SR:WB:	Sample-Routine	04/08/2021	08:00	1002	Water Bottle		Orthophosphate	as P		13.53	ug/l	Filtered, field	365.5	USEPA			
RHL	RHL210408:SR:WB:	Sample-Routine	04/08/2021	08:00	1002	Water Bottle		Silicate			791.91	ug/l	Filtered, field	366	USEPA			
RHL	RHL210408:SR:WB:	Sample-Routine	04/08/2021	08:00	1002	Water Bottle		Nitrate + Nitrite	as N		12.05	ug/l	Filtered, field	353.4	USEPA			
RHL	RHL210408:SR:WB:	Sample-Routine	04/08/2021	08:00	1002	Water Bottle		Ammonium	as N		22.47	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RON	RON210408:FM:PS:TS:	Field Msr/Obs	04/08/2021	08:35	1002	Probe/Sensor	HACH CDC401	Temperature, water			23.6	deg C		2550	APHA			
RON	RON210408:FM:PS:DO:	Field Msr/Obs	04/08/2021	08:35	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.89	mg/l		8157	HACH			
RON	RON210408:FM:PS:DO:	Field Msr/Obs	04/08/2021	08:35	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			99.0	%		8157	HACH			
RON	RON210408:FM:WB:	Field Msr/Obs	04/08/2021	08:35	1002	Water Bottle	HACH 2100Q	Turbidity			0.94	NTU		180.1	USEPA			
